business_id,txn_month,invoice_count,payroll_runs,revenue
BUS-009480,2026-05-01,5,0,1345.7
BUS-009480,2026-06-01,4,0,1341.62
BUS-009481,2026-01-01,256,4,202636.9
BUS-009481,2026-02-01,248,3,148523.76
BUS-009481,2026-03-01,218,4,108585.07
BUS-009481,2026-04-01,206,6,163730.32
BUS-009481,2026-05-01,167,3,96482.48
BUS-009481,2026-06-01,181,6,181256.69
BUS-009482,2026-01-01,4,0,2217.84
BUS-009482,2026-02-01,4,0,1965.31
BUS-009482,2026-03-01,4,0,2404.5
BUS-009482,2026-04-01,5,0,1329.07
BUS-009482,2026-05-01,4,0,1776.9
BUS-009482,2026-06-01,7,0,1857.96
BUS-009483,2026-01-01,27,3,14051.0
BUS-009483,2026-02-01,24,2,14185.6
BUS-009483,2026-03-01,38,1,18499.0
BUS-009483,2026-04-01,28,3,16906.82
BUS-009483,2026-05-01,23,1,10298.06
BUS-009483,2026-06-01,33,3,13288.04
BUS-009484,2026-01-01,242,5,195137.68
BUS-009484,2026-02-01,172,4,200197.77
BUS-009484,2026-03-01,171,4,144747.33
BUS-009484,2026-04-01,264,5,231072.1
BUS-009484,2026-05-01,288,3,175692.35
BUS-009484,2026-06-01,273,6,220932.83
BUS-009485,2026-01-01,25,2,19378.92
BUS-009485,2026-02-01,32,3,16874.21
BUS-009485,2026-03-01,38,2,12429.98
BUS-009485,2026-04-01,30,2,20251.19
BUS-009485,2026-05-01,23,3,15422.8
BUS-009485,2026-06-01,32,2,13866.29
BUS-009486,2026-01-01,5,0,2035.59
BUS-009486,2026-02-01,5,0,2620.15
BUS-009486,2026-03-01,7,0,2109.21
BUS-009486,2026-04-01,5,0,1803.6
BUS-009486,2026-05-01,6,0,2022.52
BUS-009486,2026-06-01,6,0,2035.97
BUS-009487,2026-01-01,5,0,2534.06
BUS-009487,2026-02-01,6,0,2629.81
BUS-009487,2026-03-01,5,0,2100.17
BUS-009487,2026-04-01,6,0,2183.67
BUS-009487,2026-05-01,4,0,2111.2
BUS-009487,2026-06-01,4,0,1885.82
BUS-009488,2026-01-01,32,3,17338.59
BUS-009488,2026-02-01,27,3,10766.58
BUS-009488,2026-03-01,35,2,16325.36
BUS-009488,2026-04-01,36,2,22253.56
BUS-009488,2026-05-01,29,2,17253.35
BUS-009488,2026-06-01,27,1,11875.55
BUS-009489,2026-01-01,6,0,2346.91
BUS-009489,2026-02-01,4,0,1793.96
BUS-009489,2026-03-01,5,0,2551.94
BUS-009489,2026-04-01,5,0,1898.29
BUS-009489,2026-05-01,6,0,2722.94
BUS-009489,2026-06-01,7,0,2006.19
BUS-009490,2026-01-01,5,0,2695.23
BUS-009490,2026-02-01,6,0,2468.61
BUS-009490,2026-03-01,7,0,2448.76
BUS-009490,2026-04-01,6,0,2046.01
BUS-009490,2026-05-01,4,0,1798.05
BUS-009490,2026-06-01,6,0,2336.57
BUS-009491,2026-01-01,5,0,1784.07
BUS-009491,2026-02-01,4,0,2867.7
BUS-009491,2026-03-01,5,0,2795.44
BUS-009491,2026-04-01,5,0,2708.3
BUS-009491,2026-05-01,5,0,2370.76
BUS-009491,2026-06-01,5,0,1933.79
BUS-009492,2026-01-01,127,3,89255.89
BUS-009492,2026-02-01,90,3,98909.12
BUS-009492,2026-03-01,107,2,50896.28
BUS-009492,2026-04-01,102,5,90418.18
BUS-009492,2026-05-01,86,2,64556.73
BUS-009492,2026-06-01,82,5,57663.74
BUS-009493,2026-01-01,6,0,1880.17
BUS-009493,2026-02-01,5,0,2317.08
BUS-009493,2026-03-01,5,0,1945.4
BUS-009493,2026-04-01,6,0,2144.53
BUS-009493,2026-05-01,4,0,1866.27
BUS-009493,2026-06-01,4,0,1822.35
BUS-009494,2026-01-01,4,0,2137.22
BUS-009494,2026-02-01,6,0,1511.32
BUS-009494,2026-03-01,6,0,1300.91
BUS-009494,2026-04-01,4,0,1515.95
BUS-009494,2026-05-01,6,0,2653.55
BUS-009494,2026-06-01,5,0,1292.72
BUS-009495,2026-01-01,6,0,2423.65
BUS-009495,2026-02-01,6,0,1511.69
BUS-009495,2026-03-01,5,0,1921.55
BUS-009495,2026-04-01,5,0,1953.86
BUS-009495,2026-05-01,6,0,1491.51
BUS-009495,2026-06-01,6,0,1531.43
BUS-009496,2026-01-01,23,2,11977.91
BUS-009496,2026-02-01,35,3,11841.35
BUS-009496,2026-03-01,24,2,19212.11
BUS-009496,2026-04-01,35,3,18454.11
BUS-009496,2026-05-01,28,1,9379.23
BUS-009496,2026-06-01,34,1,9696.69
BUS-009497,2026-01-01,23,1,10610.23
BUS-009497,2026-02-01,33,2,15176.58
BUS-009497,2026-03-01,26,2,7927.22
BUS-009497,2026-04-01,33,2,13787.68
BUS-009497,2026-05-01,29,2,16234.37
BUS-009497,2026-06-01,24,1,8423.27
BUS-009498,2026-01-01,36,3,8962.62
BUS-009498,2026-02-01,31,2,19275.92
BUS-009498,2026-03-01,27,1,18600.45
BUS-009498,2026-04-01,33,2,11344.11
BUS-009498,2026-05-01,25,2,16907.35
BUS-009498,2026-06-01,24,2,18987.99
BUS-009499,2026-01-01,7,0,1757.87
BUS-009499,2026-02-01,6,0,2755.03
BUS-009499,2026-03-01,6,0,2482.05
BUS-009499,2026-04-01,4,0,2820.85
BUS-009499,2026-05-01,5,0,2028.69
BUS-009499,2026-06-01,4,0,1398.01
BUS-009500,2026-01-01,38,2,16174.97
BUS-009500,2026-02-01,38,3,10728.2
BUS-009500,2026-03-01,39,3,12899.65
BUS-009500,2026-04-01,22,1,17499.07
BUS-009500,2026-05-01,23,2,14181.48
BUS-009500,2026-06-01,34,2,17585.68
BUS-009501,2026-01-01,171,2,91414.6
BUS-009501,2026-02-01,111,2,118073.84
BUS-009501,2026-03-01,173,4,82901.18
BUS-009501,2026-04-01,113,5,76159.69
BUS-009501,2026-05-01,118,5,134446.49
BUS-009501,2026-06-01,155,4,134582.98
BUS-009502,2026-01-01,4,0,1528.33
BUS-009502,2026-02-01,4,0,2574.63
BUS-009502,2026-03-01,4,0,2654.26
BUS-009502,2026-04-01,6,0,1319.73
BUS-009502,2026-05-01,5,0,2309.54
BUS-009502,2026-06-01,5,0,2304.38
BUS-009503,2026-01-01,29,3,18294.02
BUS-009503,2026-02-01,32,3,12952.7
BUS-009503,2026-03-01,40,1,17550.08
BUS-009503,2026-04-01,37,2,12703.92
BUS-009503,2026-05-01,24,2,19304.24
BUS-009503,2026-06-01,35,3,19323.69
BUS-009504,2026-01-01,21,2,14055.43
BUS-009504,2026-02-01,34,2,18047.56
BUS-009504,2026-03-01,25,2,18603.6
BUS-009504,2026-04-01,27,1,13222.99
BUS-009504,2026-05-01,39,1,10268.32
BUS-009504,2026-06-01,38,2,20269.35
BUS-009505,2026-01-01,4,0,1401.26
BUS-009505,2026-02-01,4,0,2421.05
BUS-009505,2026-03-01,6,0,2886.42
BUS-009505,2026-04-01,6,0,2042.76
BUS-009505,2026-05-01,4,0,2727.25
BUS-009505,2026-06-01,5,0,1430.87
BUS-009506,2026-01-01,118,3,70139.51
BUS-009506,2026-02-01,128,4,118378.2
BUS-009506,2026-03-01,107,2,100508.88
BUS-009506,2026-04-01,133,6,65536.09
BUS-009506,2026-05-01,131,4,135576.36
BUS-009506,2026-06-01,108,5,113869.54
BUS-009507,2026-01-01,5,0,1877.64
BUS-009507,2026-02-01,5,0,1869.03
BUS-009507,2026-03-01,5,0,2135.38
BUS-009507,2026-04-01,6,0,2102.42
BUS-009507,2026-05-01,6,0,2856.03
BUS-009507,2026-06-01,6,0,2639.72
BUS-009508,2026-01-01,6,0,2227.84
BUS-009508,2026-02-01,5,0,1927.75
BUS-009508,2026-03-01,6,0,2366.35
BUS-009508,2026-04-01,7,0,2008.84
BUS-009508,2026-05-01,5,0,2820.0
BUS-009508,2026-06-01,6,0,1490.56
BUS-009509,2026-01-01,22,1,21777.96
BUS-009509,2026-02-01,34,2,19610.16
BUS-009509,2026-03-01,36,2,19753.13
BUS-009509,2026-04-01,37,2,11457.95
BUS-009509,2026-05-01,32,2,14825.02
BUS-009509,2026-06-01,23,1,17946.07
BUS-009510,2026-01-01,34,2,18614.65
BUS-009510,2026-02-01,40,3,20567.68
BUS-009510,2026-03-01,24,2,16684.44
BUS-009510,2026-04-01,24,2,18014.11
BUS-009510,2026-05-01,37,2,14210.52
BUS-009510,2026-06-01,31,2,16581.89
BUS-009511,2026-01-01,4,0,2593.43
BUS-009511,2026-02-01,4,0,1466.4
BUS-009511,2026-03-01,7,0,2481.87
BUS-009511,2026-04-01,5,0,2091.46
BUS-009511,2026-05-01,5,0,1871.4
BUS-009511,2026-06-01,6,0,2888.77
BUS-009512,2026-01-01,6,0,2752.59
BUS-009512,2026-02-01,5,0,1416.11
BUS-009512,2026-03-01,6,0,2846.17
BUS-009512,2026-04-01,7,0,1611.85
BUS-009512,2026-05-01,5,0,2455.26
BUS-009512,2026-06-01,4,0,1904.73
BUS-009513,2026-01-01,4,0,1849.78
BUS-009513,2026-02-01,4,0,2983.84
BUS-009513,2026-03-01,6,0,1347.8
BUS-009513,2026-04-01,6,0,2150.87
BUS-009513,2026-05-01,6,0,2618.24
BUS-009513,2026-06-01,6,0,2362.98
BUS-009514,2026-01-01,176,5,140275.89
BUS-009514,2026-02-01,137,3,79641.4
BUS-009514,2026-03-01,162,4,103321.38
BUS-009514,2026-04-01,155,4,79571.06
BUS-009514,2026-05-01,158,5,92952.14
BUS-009514,2026-06-01,143,6,117564.69
BUS-009515,2026-01-01,27,2,16537.21
BUS-009515,2026-02-01,24,2,19044.48
BUS-009515,2026-03-01,36,2,14140.35
BUS-009515,2026-04-01,23,2,10099.3
BUS-009515,2026-05-01,22,1,8433.47
BUS-009515,2026-06-01,24,1,14115.91
BUS-009516,2026-01-01,5,0,1576.24
BUS-009516,2026-02-01,6,0,2683.74
BUS-009516,2026-03-01,6,0,2081.59
BUS-009516,2026-04-01,5,0,2678.13
BUS-009516,2026-05-01,5,0,2445.03
BUS-009516,2026-06-01,5,0,2098.0
BUS-009517,2026-01-01,5,0,2838.61
BUS-009517,2026-02-01,7,0,2708.05
BUS-009517,2026-03-01,6,0,1577.52
BUS-009517,2026-04-01,6,0,2154.1
BUS-009517,2026-05-01,6,0,2936.41
BUS-009517,2026-06-01,6,0,1559.37
BUS-009518,2026-01-01,6,0,2665.1
BUS-009518,2026-02-01,6,0,1257.16
BUS-009518,2026-03-01,5,0,1536.66
BUS-009518,2026-04-01,4,0,1404.41
BUS-009518,2026-05-01,4,0,1695.02
BUS-009518,2026-06-01,7,0,1361.63
BUS-009519,2026-01-01,5,0,1687.28
BUS-009519,2026-02-01,4,0,1773.3
BUS-009519,2026-03-01,4,0,2690.28
BUS-009519,2026-04-01,7,0,2369.98
BUS-009519,2026-05-01,5,0,2523.73
BUS-009519,2026-06-01,7,0,2467.87
BUS-009520,2026-01-01,132,4,92338.46
BUS-009520,2026-02-01,169,5,98295.4
BUS-009520,2026-03-01,133,4,128614.89
BUS-009520,2026-04-01,166,4,118723.14
BUS-009520,2026-05-01,107,5,83362.29
BUS-009520,2026-06-01,114,4,72760.88
BUS-009521,2026-01-01,22,2,19215.05
BUS-009521,2026-02-01,27,3,18840.74
BUS-009521,2026-03-01,35,1,20460.63
BUS-009521,2026-04-01,35,2,16168.42
BUS-009521,2026-05-01,32,3,20290.13
BUS-009521,2026-06-01,38,3,10788.66
BUS-009522,2026-01-01,263,5,215309.93
BUS-009522,2026-02-01,249,6,214226.92
BUS-009522,2026-03-01,198,4,215175.24
BUS-009522,2026-04-01,292,4,187486.88
BUS-009522,2026-05-01,286,2,103851.91
BUS-009522,2026-06-01,297,6,127161.32
BUS-009523,2026-01-01,6,0,2591.23
BUS-009523,2026-02-01,5,0,2095.33
BUS-009523,2026-03-01,6,0,1851.29
BUS-009523,2026-04-01,7,0,1894.21
BUS-009523,2026-05-01,5,0,1841.7
BUS-009523,2026-06-01,5,0,1620.33
BUS-009524,2026-01-01,24,2,13036.53
BUS-009524,2026-02-01,22,1,14530.29
BUS-009524,2026-03-01,32,2,10027.3
BUS-009524,2026-04-01,21,3,14148.36
BUS-009524,2026-05-01,30,2,7964.85
BUS-009524,2026-06-01,25,1,14521.05
BUS-009525,2026-01-01,6,0,1826.93
BUS-009525,2026-02-01,7,0,2543.46
BUS-009525,2026-03-01,6,0,2018.59
BUS-009525,2026-04-01,6,0,2423.81
BUS-009525,2026-05-01,4,0,2457.63
BUS-009525,2026-06-01,4,0,2182.23
BUS-009526,2026-01-01,4,0,1354.4
BUS-009526,2026-02-01,5,0,2058.2
BUS-009526,2026-03-01,4,0,2904.92
BUS-009526,2026-04-01,6,0,2173.94
BUS-009526,2026-05-01,6,0,1828.79
BUS-009526,2026-06-01,6,0,1272.64
BUS-009527,2026-01-01,6,0,2746.0
BUS-009527,2026-02-01,6,0,1759.56
BUS-009527,2026-03-01,6,0,1567.86
BUS-009527,2026-04-01,4,0,1399.49
BUS-009527,2026-05-01,6,0,1763.75
BUS-009527,2026-06-01,7,0,2823.85
BUS-009528,2026-01-01,4,0,1293.4
BUS-009528,2026-02-01,5,0,2632.1
BUS-009528,2026-03-01,5,0,1697.47
BUS-009528,2026-04-01,5,0,2831.86
BUS-009528,2026-05-01,5,0,1778.42
BUS-009528,2026-06-01,5,0,2006.38
BUS-009529,2026-01-01,32,2,12605.25
BUS-009529,2026-02-01,35,2,11022.91
BUS-009529,2026-03-01,38,2,10357.15
BUS-009529,2026-04-01,36,2,19958.54
BUS-009529,2026-05-01,28,1,11304.8
BUS-009529,2026-06-01,28,2,12824.12
BUS-009530,2026-01-01,6,0,1890.53
BUS-009530,2026-02-01,5,0,1683.77
BUS-009530,2026-03-01,4,0,2201.37
BUS-009530,2026-04-01,6,0,1803.69
BUS-009530,2026-05-01,4,0,1570.15
BUS-009530,2026-06-01,4,0,1720.79
BUS-009531,2026-01-01,4,0,1698.66
BUS-009531,2026-02-01,7,0,2197.86
BUS-009531,2026-03-01,5,0,2551.38
BUS-009531,2026-04-01,5,0,2643.58
BUS-009531,2026-05-01,6,0,1607.11
BUS-009531,2026-06-01,4,0,2015.36
BUS-009532,2026-01-01,5,0,1759.96
BUS-009532,2026-02-01,7,0,1891.69
BUS-009532,2026-03-01,6,0,2761.7
BUS-009532,2026-04-01,4,0,2455.71
BUS-009532,2026-05-01,4,0,1730.1
BUS-009532,2026-06-01,5,0,2485.35
BUS-009533,2026-01-01,6,0,2365.6
BUS-009533,2026-02-01,6,0,1369.2
BUS-009533,2026-03-01,6,0,1701.91
BUS-009533,2026-04-01,5,0,1931.86
BUS-009533,2026-05-01,7,0,2204.37
BUS-009533,2026-06-01,5,0,1791.58
BUS-009534,2026-01-01,4,0,2490.84
BUS-009534,2026-02-01,6,0,1991.91
BUS-009534,2026-03-01,5,0,1558.73
BUS-009534,2026-04-01,6,0,2889.44
BUS-009534,2026-05-01,4,0,2755.17
BUS-009534,2026-06-01,5,0,2335.04
BUS-009535,2026-01-01,4,0,1713.22
BUS-009535,2026-02-01,7,0,2348.81
BUS-009535,2026-03-01,5,0,1651.12
BUS-009535,2026-04-01,5,0,2137.87
BUS-009535,2026-05-01,6,0,2867.4
BUS-009535,2026-06-01,6,0,1798.13
BUS-009536,2026-01-01,4,0,1533.3
BUS-009536,2026-02-01,4,0,2165.77
BUS-009536,2026-03-01,5,0,1733.37
BUS-009536,2026-04-01,6,0,2571.61
BUS-009536,2026-05-01,6,0,1809.4
BUS-009536,2026-06-01,6,0,2174.91
BUS-009537,2026-01-01,34,2,15155.91
BUS-009537,2026-02-01,34,1,12444.23
BUS-009537,2026-03-01,30,1,12702.63
BUS-009537,2026-04-01,20,2,8356.39
BUS-009537,2026-05-01,24,2,17087.91
BUS-009537,2026-06-01,32,1,15849.57
BUS-009538,2026-01-01,6,0,1630.19
BUS-009538,2026-02-01,4,0,1540.79
BUS-009538,2026-03-01,5,0,2597.89
BUS-009538,2026-04-01,7,0,1586.54
BUS-009538,2026-05-01,4,0,2351.46
BUS-009538,2026-06-01,4,0,2597.95
BUS-009539,2026-01-01,5,0,2733.51
BUS-009539,2026-02-01,4,0,2552.08
BUS-009539,2026-03-01,7,0,1753.54
BUS-009539,2026-04-01,5,0,1691.52
BUS-009539,2026-05-01,4,0,2459.21
BUS-009539,2026-06-01,6,0,2183.74
BUS-009540,2026-01-01,221,5,188939.92
BUS-009540,2026-02-01,277,2,221513.21
BUS-009540,2026-03-01,233,3,112984.3
BUS-009540,2026-04-01,241,5,136752.61
BUS-009540,2026-05-01,215,4,136455.2
BUS-009540,2026-06-01,286,3,130998.34
BUS-009541,2026-01-01,204,2,105164.74
BUS-009541,2026-02-01,251,6,129860.48
BUS-009541,2026-03-01,232,3,89137.69
BUS-009541,2026-04-01,141,5,94192.76
BUS-009541,2026-05-01,179,5,116335.1
BUS-009541,2026-06-01,165,6,170737.71
BUS-009542,2026-01-01,4,0,1653.32
BUS-009542,2026-02-01,6,0,2135.05
BUS-009542,2026-03-01,4,0,1866.84
BUS-009542,2026-04-01,5,0,1353.05
BUS-009542,2026-05-01,4,0,2939.21
BUS-009542,2026-06-01,5,0,2227.05
BUS-009543,2026-01-01,4,0,2369.82
BUS-009543,2026-02-01,6,0,1768.7
BUS-009543,2026-03-01,5,0,1284.6
BUS-009543,2026-04-01,5,0,2164.64
BUS-009543,2026-05-01,4,0,1918.93
BUS-009543,2026-06-01,6,0,2247.09
BUS-009544,2026-01-01,6,0,1559.57
BUS-009544,2026-02-01,6,0,2267.33
BUS-009544,2026-03-01,6,0,1353.51
BUS-009544,2026-04-01,5,0,1747.23
BUS-009544,2026-05-01,6,0,2299.69
BUS-009544,2026-06-01,5,0,1563.15
BUS-009545,2026-01-01,4,0,2116.45
BUS-009545,2026-02-01,6,0,1994.82
BUS-009545,2026-03-01,4,0,1599.8
BUS-009545,2026-04-01,5,0,1952.66
BUS-009545,2026-05-01,5,0,2861.2
BUS-009545,2026-06-01,6,0,2144.34
BUS-009546,2026-01-01,36,3,17381.57
BUS-009546,2026-02-01,33,3,12845.47
BUS-009546,2026-03-01,37,2,12147.41
BUS-009546,2026-04-01,22,2,11910.07
BUS-009546,2026-05-01,34,1,9765.15
BUS-009546,2026-06-01,28,1,14711.57
BUS-009547,2026-01-01,4,0,2715.06
BUS-009547,2026-02-01,5,0,1529.46
BUS-009547,2026-03-01,5,0,1373.79
BUS-009547,2026-04-01,4,0,1696.87
BUS-009547,2026-05-01,5,0,2201.62
BUS-009547,2026-06-01,6,0,2824.75
BUS-009548,2026-01-01,6,0,1599.13
BUS-009548,2026-02-01,5,0,2509.88
BUS-009548,2026-03-01,5,0,2063.13
BUS-009548,2026-04-01,5,0,2267.07
BUS-009548,2026-05-01,6,0,2527.77
BUS-009548,2026-06-01,5,0,2322.51
BUS-009549,2026-01-01,140,5,58086.28
BUS-009549,2026-02-01,132,3,92908.77
BUS-009549,2026-03-01,116,4,48414.87
BUS-009549,2026-04-01,87,5,64037.39
BUS-009549,2026-05-01,136,3,61680.54
BUS-009549,2026-06-01,94,4,78450.72
BUS-009550,2026-01-01,5,0,1862.61
BUS-009550,2026-02-01,6,0,1391.85
BUS-009550,2026-03-01,7,0,2484.28
BUS-009550,2026-04-01,6,0,1661.19
BUS-009550,2026-05-01,6,0,1301.63
BUS-009550,2026-06-01,5,0,2259.34
BUS-009551,2026-01-01,5,0,1935.87
BUS-009551,2026-02-01,4,0,2006.41
BUS-009551,2026-03-01,6,0,1929.18
BUS-009551,2026-04-01,4,0,1445.2
BUS-009551,2026-05-01,7,0,2884.34
BUS-009551,2026-06-01,4,0,2890.56
BUS-009552,2026-01-01,5,0,1349.88
BUS-009552,2026-02-01,5,0,2396.62
BUS-009552,2026-03-01,6,0,1745.35
BUS-009552,2026-04-01,6,0,2833.95
BUS-009552,2026-05-01,5,0,2921.02
BUS-009552,2026-06-01,5,0,2847.48
BUS-009553,2026-01-01,5,0,1734.27
BUS-009553,2026-02-01,6,0,2178.1
BUS-009553,2026-03-01,6,0,2892.08
BUS-009553,2026-04-01,5,0,2798.33
BUS-009553,2026-05-01,6,0,1466.27
BUS-009553,2026-06-01,5,0,2173.26
BUS-009554,2026-01-01,4,0,1932.32
BUS-009554,2026-02-01,6,0,2789.59
BUS-009554,2026-03-01,4,0,1530.12
BUS-009554,2026-04-01,6,0,2259.16
BUS-009554,2026-05-01,4,0,1359.89
BUS-009554,2026-06-01,5,0,1230.62
BUS-009555,2026-01-01,133,5,69287.09
BUS-009555,2026-02-01,116,5,83054.59
BUS-009555,2026-03-01,142,5,44689.16
BUS-009555,2026-04-01,93,4,46522.54
BUS-009555,2026-05-01,133,5,101915.23
BUS-009555,2026-06-01,136,4,100302.08
BUS-009556,2026-01-01,235,6,132273.42
BUS-009556,2026-02-01,178,5,121710.77
BUS-009556,2026-03-01,254,3,147849.03
BUS-009556,2026-04-01,164,5,137045.45
BUS-009556,2026-05-01,187,5,141871.56
BUS-009556,2026-06-01,208,5,151079.06
BUS-009557,2026-01-01,5,0,2228.61
BUS-009557,2026-02-01,6,0,1788.16
BUS-009557,2026-03-01,4,0,2368.07
BUS-009557,2026-04-01,5,0,1279.44
BUS-009557,2026-05-01,7,0,1245.08
BUS-009557,2026-06-01,4,0,2452.98
BUS-009558,2026-01-01,5,0,1561.73
BUS-009558,2026-02-01,4,0,1715.07
BUS-009558,2026-03-01,5,0,2081.95
BUS-009558,2026-04-01,6,0,1616.87
BUS-009558,2026-05-01,7,0,2096.3
BUS-009558,2026-06-01,4,0,2282.62
BUS-009559,2026-01-01,32,1,20613.23
BUS-009559,2026-02-01,38,2,18935.22
BUS-009559,2026-03-01,24,1,14028.11
BUS-009559,2026-04-01,42,1,18297.02
BUS-009559,2026-05-01,42,2,14803.15
BUS-009559,2026-06-01,35,3,21098.85
BUS-009560,2026-01-01,28,2,9788.98
BUS-009560,2026-02-01,26,2,21787.42
BUS-009560,2026-03-01,23,3,15892.63
BUS-009560,2026-04-01,35,2,19537.53
BUS-009560,2026-05-01,24,3,11050.29
BUS-009560,2026-06-01,41,3,17536.6
BUS-009561,2026-01-01,7,0,1721.35
BUS-009561,2026-02-01,7,0,2926.51
BUS-009561,2026-03-01,5,0,2914.27
BUS-009561,2026-04-01,4,0,1814.52
BUS-009561,2026-05-01,6,0,1592.73
BUS-009561,2026-06-01,5,0,1443.82
BUS-009562,2026-01-01,4,0,1875.74
BUS-009562,2026-02-01,6,0,2064.53
BUS-009562,2026-03-01,5,0,2009.22
BUS-009562,2026-04-01,6,0,2449.63
BUS-009562,2026-05-01,4,0,1604.39
BUS-009562,2026-06-01,7,0,2215.25
BUS-009563,2026-01-01,6,0,1749.48
BUS-009563,2026-02-01,5,0,2759.38
BUS-009563,2026-03-01,7,0,2222.96
BUS-009563,2026-04-01,5,0,2833.11
BUS-009563,2026-05-01,5,0,1665.69
BUS-009563,2026-06-01,6,0,2609.82
BUS-009564,2026-01-01,5,0,1478.99
BUS-009564,2026-02-01,5,0,2112.35
BUS-009564,2026-03-01,4,0,2363.63
BUS-009564,2026-04-01,6,0,1921.99
BUS-009564,2026-05-01,6,0,1856.68
BUS-009564,2026-06-01,5,0,1615.26
BUS-009565,2026-01-01,25,2,9891.42
BUS-009565,2026-02-01,28,2,16902.2
BUS-009565,2026-03-01,37,3,14850.34
BUS-009565,2026-04-01,27,2,9666.97
BUS-009565,2026-05-01,28,3,21439.23
BUS-009565,2026-06-01,23,2,14832.43
BUS-009566,2026-01-01,172,4,119957.91
BUS-009566,2026-02-01,198,3,168751.46
BUS-009566,2026-03-01,161,5,161350.99
BUS-009566,2026-04-01,220,2,118343.28
BUS-009566,2026-05-01,175,6,91635.62
BUS-009566,2026-06-01,215,2,83182.01
BUS-009567,2026-01-01,203,3,102571.8
BUS-009567,2026-02-01,237,4,179291.63
BUS-009567,2026-03-01,201,5,117947.05
BUS-009567,2026-04-01,196,3,194772.79
BUS-009567,2026-05-01,234,5,144474.89
BUS-009567,2026-06-01,256,2,152305.73
BUS-009568,2026-01-01,4,0,2268.52
BUS-009568,2026-02-01,5,0,2273.35
BUS-009568,2026-03-01,6,0,1409.81
BUS-009568,2026-04-01,5,0,1792.49
BUS-009568,2026-05-01,6,0,1858.96
BUS-009568,2026-06-01,5,0,2743.49
BUS-009569,2026-01-01,6,0,1780.63
BUS-009569,2026-02-01,6,0,1701.36
BUS-009569,2026-03-01,4,0,1815.7
BUS-009569,2026-04-01,4,0,2182.46
BUS-009569,2026-05-01,4,0,2847.3
BUS-009569,2026-06-01,6,0,2551.12
BUS-009570,2026-01-01,19,1,8742.01
BUS-009570,2026-02-01,27,2,13979.43
BUS-009570,2026-03-01,31,2,15573.21
BUS-009570,2026-04-01,27,3,15402.41
BUS-009570,2026-05-01,20,3,8180.25
BUS-009570,2026-06-01,30,1,8536.18
BUS-009571,2026-01-01,5,0,1380.83
BUS-009571,2026-02-01,5,0,2610.38
BUS-009571,2026-03-01,4,0,2311.39
BUS-009571,2026-04-01,5,0,2435.04
BUS-009571,2026-05-01,6,0,1703.93
BUS-009571,2026-06-01,4,0,1931.39
BUS-009572,2026-01-01,29,1,16135.8
BUS-009572,2026-02-01,33,3,17504.84
BUS-009572,2026-03-01,21,2,16985.22
BUS-009572,2026-04-01,33,1,9941.25
BUS-009572,2026-05-01,34,2,14747.2
BUS-009572,2026-06-01,27,3,18406.74
BUS-009573,2026-01-01,37,2,16624.96
BUS-009573,2026-02-01,36,1,14440.88
BUS-009573,2026-03-01,37,3,18105.32
BUS-009573,2026-04-01,29,3,11733.11
BUS-009573,2026-05-01,25,1,19232.82
BUS-009573,2026-06-01,24,2,9814.34
BUS-009574,2026-01-01,32,2,10732.98
BUS-009574,2026-02-01,34,2,11842.56
BUS-009574,2026-03-01,28,1,12676.51
BUS-009574,2026-04-01,25,2,21316.52
BUS-009574,2026-05-01,33,3,12013.31
BUS-009574,2026-06-01,41,2,19536.26
BUS-009575,2026-01-01,40,2,16352.7
BUS-009575,2026-02-01,35,3,13582.99
BUS-009575,2026-03-01,32,1,16092.8
BUS-009575,2026-04-01,35,1,13246.5
BUS-009575,2026-05-01,30,3,11173.68
BUS-009575,2026-06-01,23,3,18148.23
BUS-009576,2026-01-01,5,0,2710.37
BUS-009576,2026-02-01,5,0,2139.56
BUS-009576,2026-03-01,5,0,1347.79
BUS-009576,2026-04-01,6,0,2673.81
BUS-009576,2026-05-01,5,0,1262.6
BUS-009576,2026-06-01,5,0,1609.86
BUS-009577,2026-01-01,5,0,2496.21
BUS-009577,2026-02-01,4,0,1944.14
BUS-009577,2026-03-01,4,0,1504.55
BUS-009577,2026-04-01,6,0,1775.33
BUS-009577,2026-05-01,5,0,2304.32
BUS-009577,2026-06-01,5,0,2398.79
BUS-009578,2026-01-01,6,0,2895.45
BUS-009578,2026-02-01,6,0,1389.17
BUS-009578,2026-03-01,6,0,1855.96
BUS-009578,2026-04-01,6,0,2643.77
BUS-009578,2026-05-01,4,0,1275.46
BUS-009578,2026-06-01,4,0,1564.07
BUS-009579,2026-01-01,150,2,74218.27
BUS-009579,2026-02-01,116,4,68560.82
BUS-009579,2026-03-01,131,2,134421.02
BUS-009579,2026-04-01,147,4,127770.48
BUS-009579,2026-05-01,157,5,67058.74
BUS-009579,2026-06-01,164,5,79433.82
BUS-009580,2026-01-01,138,3,81801.91
BUS-009580,2026-02-01,96,5,120532.7
BUS-009580,2026-03-01,108,5,75450.42
BUS-009580,2026-04-01,130,3,92377.95
BUS-009580,2026-05-01,122,5,87383.23
BUS-009580,2026-06-01,107,6,82535.07
BUS-009581,2026-01-01,4,0,2757.28
BUS-009581,2026-02-01,6,0,2791.57
BUS-009581,2026-03-01,6,0,2750.49
BUS-009581,2026-04-01,6,0,2273.5
BUS-009581,2026-05-01,6,0,2243.19
